1171535,2,314
93146,1,119
213,1,1
1064218,9,1708303
1175589,65,21118
344527,5,2000911
1172234,8,1515615
1153107,7,1965294
4793,1,60
26866,4,7279
1175312,4,183
39530,4,183
16722,1,1
1164355,1,1
342151,2,377
1830,4,183
169759,1,1
1175466,1,1
292,1,1
108,1,1
1168792,1,1
182194,2,185
65508,1,1
62661,6,1697
473736,9,1017
259,1,1
1175243,1,49
1169385,4,183
41249,2,628
1164350,5,1957236
1168158,2,1057
202,1,1
25999,7,3631
899534,2,314
691,1,104
1103107,8,2583
79913,2,761
1064200,9,1708303
248,1,1
22584,5,1957236
1164191,6,762
1167267,2,1057
1022779,8,402
1171341,4,3193
161835,2,444
1170640,1,1
45988,65,458
5557,2,292
45587,2,455
24508,4,3193
479,1,49
469935,9,1661
180737,9,208
1171799,1,99
3581,1,119
557215,2,916
1024,1,72
32,1,2
65658,1,2
16011,1,61
51950,1,2
185,1,1
3091,2,292
165297,9,378
2188,1,49
10404,1,61
1269,1,153
16340,4,14
3134,2,916
141741,1,2
5672,4,536
1168154,6,762
94448,3,282
4440,1,49
1168157,2,314
3216,2,314
18664,2,280
472,1,49
1164220,8,3296
41031,2,280
459554,4,536
1169531,8,3296
1168724,6,762
233186,1,49
1105073,8,1515615
168121,1,10
2799,1,49
1173539,65,4183
2283,1,1
1023811,8,402
5553,2,185
31044,1,2
297,1,1
564533,1,49
560089,1,1
911595,1,2
203763,5,1957236
1170951,9,378
80,1,2
591971,1,1
3522,1,73
11886,2,314
176164,2,314
414503,65,1711829
219,1,1
2310,1,2
1168877,1,1
1164656,1,1
459164,1,72
428,1,10
23110,1,2
6091,1,2
3784,4,183
1175682,1,2
1172967,1,2
1164582,1,1
4040,1,61
15660,7,3631
1164624,2,185
1171837,3,610
23088,2,314
35414,65,1964189
1064213,9,1708303
83842,6,762
8995,2,292
1168623,1,99
167583,4,14
2660,4,183
1169092,65,635
475270,9,8496
64950,1,1
7848,4,1006
1170100,1,1
473122,9,1017
60287,65,1711731
106,1,1
234,1,1
14015,6,1907662
1170724,1,1
271678,7,1965294
17136,2,314
1064206,9,1708303
1012481,9,1017
1088044,9,1515864
1168089,4,706
8915,2,314
252,1,1
149151,9,5331
1173059,1,49
476454,9,8496
136712,9,8496
3565,4,183
244001,1,119
137,1,1
477828,9,5331
10324,1,61
1686,2,314
579,1,72
331795,65,458
122022,9,1515864
56032,1,1
1000432,9,208
2133,1,72
91793,3,282
1174807,1,10
6863,1,10
431,1,10
1168274,65,21118
37134,4,3193
11295,1,2
6446,1,49
3339,1,110
23627,4,2131
1167880,1,1
573626,1,1
40408,9,5331
13191,2,627
898,1,153
1172847,1,1
4054,1,60
16800,1,95
1172750,7,1965294
568,1,72
676,1,99
1061164,5,1957236
22935,4,183
62445,9,8496
1088043,9,1515864
131575,9,378
1088022,9,1515864
82,1,2
499103,1,151
2881,2,314
876,1,151
1167319,2,314
243901,2,314
236818,7,1951841
49,1,2
91934,2,314
6858,1,153
596,1,73
1168203,6,762
22543,4,205
1167938,1,1
1173438,65,458
1167563,1,2
6,1,2
413,1,37
18114,2,377
21511,2,280
401464,7,1965294
126,1,1
165322,9,378
545318,1,1
315310,2,280
14665,2,916
128709,7,1965294
5237,1,1
8556,2,223
180721,9,208
21359,2,628
65670,1,1
49536,9,378
244079,1,99
1168239,65,263
104525,2,444
2111,1,151
289736,1,2
1164420,4,183
475262,9,8496
485354,9,378
861434,4,183
1168456,65,4183
401258,1,95
315325,1,151
522264,1,72
1168247,1,1
532,1,60
2473,2,280
21579,65,1711829
241,1,1
1169214,3,244
36,1,2
1164324,6,762
46013,3,282
49495,9,378
1163498,1,1
31033,1,1
17635,2,280
75468,3,282
161710,2,444
461378,1,60
555630,1,49
37961,65,635
1172746,2,314
28382,65,458
168150,1,1
6816,9,378
7316,2,1057
1,1,2
1163457,1,2
1170459,4,14
788,1,123
401013,2,444
576927,1,99
12624,2,314
15515,4,183
9386,2,628
12076,65,635
136728,9,8496
401243,4,183
13747,1,158
16287,4,183
44454,3,392
469965,9,1661
575665,1,1
539192,8,6963
1879,2,552
66881,1,1
23625,2,280
300,1,1
15998,1,104
67788,4,183
348,1,1
1175995,1,104
6039,2,314
1169700,9,5331
34421,2,223
307925,7,1965294
1168851,1,2
1012470,9,1017
883,1,151
1175448,1,1
1862,2,292
204344,7,1969977
161764,2,444
327393,7,1965294
337,1,1
22940,4,183
1171901,6,762
39,1,2
1168449,65,21118
191391,1,119
1168870,1,1
196456,1,1
569080,2,292
1170190,1,73
33399,2,280
244776,2,185
54845,2,627
785,1,123
1164519,8,1706044
656,1,95
1168762,4,3193
209875,65,458
51150,2,377
1164638,6,762
165293,9,378
12753,2,280
289,1,1
35599,2,314
6074,1,10
44305,2,1057
140,1,1
7752,1,151
1179,1,95
1164199,8,3296
97417,6,762
59914,6,762
186248,7,1965294
538317,2,314
1168320,1,1
17133,2,627
36072,4,183
878,1,151
57516,2,761
1164403,4,284
16417,2,280
759,1,119
177589,2,314
373511,6,1907662
6573,1,49
545484,2,280
912,1,158
1168173,4,536
36968,2,280
5507,1,1
711335,1,1
143430,9,5331
1169193,6,1697
1163623,6,762
5687,2,627
1173312,65,1711731
6383,1,73
2236,1,2
835877,1,1
101916,5,1957236
31048,1,1
173,1,1
43976,8,6963
1648,4,183
545619,2,916
1988,2,761
1064184,9,1708303
68946,9,1515864
1167456,1,1
17,1,2
180,1,1
1163666,2,314
3997,1,2
141734,2,314
1072710,1,1
169722,1,2
267,1,1
695,1,104
1035709,6,762
106984,1,60
1169763,7,1965294
1064217,9,1708303
22431,6,762
23539,2,444
290,1,1
32569,2,292
861478,2,628
221,1,1
25,1,2
78115,9,378
48091,65,635
13027,1,153
3302,1,72
1164418,1,1
1171406,4,730
60,1,2
25276,9,1515864
29340,2,223
123199,7,21032
244797,1,73
598759,1,2
1172973,1,1
14719,4,1517767
315303,2,314
5406,1,119
34663,5,1957236
1169096,65,1951986
1171826,6,762
1175646,65,263
66946,5,1957236
618892,3,281
15092,4,284
476450,9,8496
2788,2,552
149749,7,1969977
285451,1,1
1171211,7,1965294
113014,2,761
1174699,65,1951986
170405,1,1
516920,1,10
208,1,1
24544,1,61
698,1,104
4362,65,691
196524,1,1
1172247,1,1
14,1,2
1172273,5,1957236
196214,1,73
287971,7,21032
133,1,1
141835,1,119
1168269,1,37
47,1,2
549838,1,49
1175787,4,14
121807,7,14445
647,1,95
1174810,1,1
292210,2,552
597289,2,650
13523,1,110
521,1,60
41329,2,916
536,1,60
1088026,9,1515864
1173337,65,216
10090,2,185
122,1,1
6028,1,123
116203,7,1965294
476509,9,8496
1168240,65,691
1163510,8,2583
12591,9,378
43536,4,2131
230,1,1
897122,3,282
1163677,8,402
291088,1,110
244969,4,14
315321,2,314
3123,1,158
140018,1,72
91639,1,1
1175871,1,2
544197,1,1
309,1,1
1168971,2,280
1106,1,37
861278,2,314
1169070,7,1965294
111,1,1
1171920,1,10
1173241,1,95
102,1,1
218931,65,458
308137,1,1
1167467,1,1
1664,1,123
546137,1,2
31,1,2
52533,9,378
92286,6,762
1012477,9,1017
31037,1,1
753,1,119
1173544,65,21118
197761,7,1969977
1176084,1,2
5322,1,2
96,1,1
1164268,8,22427
69,1,2
1088032,9,1515864
1164201,2,314
17842,2,185
171078,1,1
162,1,1
72449,5,1957236
401247,1,1
20679,1,1
1164357,1,119
1100875,4,183
1168616,7,1969977
107035,1,99
1169698,1,10
344,1,1
1168467,4,183
21109,4,14
38603,2,455
1169513,4,3193
89941,2,627
278,1,1
24705,2,223
764,1,119
191,1,1
25351,65,216
31575,65,1711731
1992,3,282
370190,65,635
338567,7,1965294
498845,1,104
1170445,1,1
196536,1,1
544119,1,2
701,1,104
3113,1,123
344367,2,280
39610,2,377
1168195,2,314
233171,2,314
11047,4,183
5530,1,110
1164635,1,1
14020,4,361
1012434,9,1017
1090046,1,110
232920,65,263
15920,2,292
1170394,1,95
151,1,1
41037,2,280
100157,7,21032
245,1,1
57105,1,1
1175322,65,21118
41012,2,280
625604,2,444
2931,1,95
1170003,4,284
245207,1,60
1163210,7,1965294
1168885,3,282
41027,2,280
662,1,99
6774,2,280
24962,1,1
95,1,1
1167186,4,2131
2301,1,1
1176137,2,627
1172843,1,37
112479,9,1515864
19501,2,314
3253,2,628
1169018,1,1
912519,6,762
104138,2,916
1163469,2,223
1164424,1,1
11248,1,2
1164208,8,3296
240424,5,1957236
558245,1,2
8194,1,1
3736,1,99
190,1,1
31813,2,280
4719,1,1
19460,2,292
1168363,65,458
322,1,1
298186,1,60
2528,1,1
1088056,9,1515864
1207,4,183
58,1,2
145,1,1
31050,1,1
170397,2,314
644,1,95
477,1,49
1164701,5,1957236
50660,2,627
580994,1,153
315,1,1
916,1,158
168065,1,104
122021,9,1515864
170282,2,314
14065,2,292
96875,3,282
478069,9,5331
11392,1,99
19381,1,104
306422,2,223
401293,1,123
1175549,1,1
1175976,2,280
19710,1,110
184,1,1
2359,1,151
206494,5,1957236
1104379,2,280
31932,1,1
9069,1,95
149143,9,5331
70794,2,761
1172727,1,1
1169942,6,1907662
19859,2,650
169845,1,49
264,1,1
4279,1,61
142306,1,1
13499,2,628
1166995,2,444
1169732,1,1
1175623,65,263
29517,2,650
37613,4,205
257,1,1
87545,2,627
1173299,4,2131
589570,1,123
38993,1,1
76651,8,6963
1171985,1,1
196766,2,314
1176122,9,1661
503787,1,2
1164684,1,1
481762,9,378
130638,65,1951986
879,1,151
381173,7,3631
19806,6,762
6447,1,95
24860,1,2
64,1,2
77310,65,4183
677895,2,761
35784,2,628
571,1,72
225,1,1
743892,1,2
506958,4,2131
760978,1,1
730,1,110
1167612,1,1
769680,1,95
557147,1,1
576932,3,281
179610,1,1
1168217,65,458
1171840,2,314
270008,65,1711731
1170614,4,706
169315,1,1
11548,1,2
141958,5,1957236
217840,7,1965294
1012459,9,1017
21194,1,119
39199,2,314
167743,1,158
53,1,2
1169326,2,314
30740,2,292
473685,9,1017
10220,2,314
244899,2,223
1167942,7,21032
122175,9,5331
11952,1,61
898784,3,282
1169194,1,158
1171761,1,1
961,1,2
539,1,61
385090,65,458
1166758,2,314
14915,1,158
7736,1,73
694,1,104
1174828,1,95
91347,9,378
2825,1,2
221378,65,1964189
203,1,1
600048,2,314
1163470,1,2
168195,1,2
87306,3,282
1163170,9,1661
1106864,4,536
41016,2,280
780,1,123
525,1,60
5208,9,378
249,1,1
1064185,9,1708303
76199,3,244
1163586,8,6963
1012478,9,1017
1130869,5,1957236
2866,2,314
1064201,9,1708303
28934,6,762
22710,4,14
275621,7,1965294
42,1,2
233200,1,2
91877,1,1
528,1,60
1022766,8,402
75,1,2
1172971,1,2
473733,9,1017
13488,4,183
19301,2,223
1101600,8,2583
11301,2,627
70571,7,1965294
15498,1,110
57573,1,1
1164391,5,1957236
1164272,8,6963
1073070,7,1965294
180729,9,208
580996,2,1057
550186,4,706
95825,1,1
545321,1,73
1176229,2,761
1012433,9,1017
10686,1,1
73906,3,282
1175071,9,378
9060,1,49
90424,1,1
1166487,1,1
115,1,1
6688,1,49
1167850,1,1
60525,4,183
524567,2,314
1168416,65,635
22404,4,3193
1173038,1,110
24132,2,627
498910,1,73
499906,9,208
1174418,65,1711731
12350,9,1515864
171412,1,1
168077,7,1965294
59190,9,378
13090,3,282
11569,1,1
233175,1,60
136736,9,8496
1164554,4,183
269845,65,635
121618,5,1957236
195,1,1
1168112,1,1
16216,1,158
11580,9,1515864
13062,1,2
348698,7,1965294
544969,1,1
8351,1,123
1040,1,60
1164387,1,1
156,1,1
308,1,1
1174885,1,1
1014167,1,1
35122,2,627
25362,2,280
350930,65,635
61163,9,8496
38784,2,185
3469,1,2
1169332,1,99
569052,1,1
1164569,1,1
1175230,9,378
1168359,1,2
1168881,1,2
760,1,119
1175599,5,1957236
902503,1,73
502663,1,99
13481,1,37
1168811,2,314
22780,2,627
165289,9,378
409546,65,1951986
756,1,119
666,1,99
522231,1,1
5616,2,314
844523,1,110
1175160,2,627
29021,2,292
24966,1,1
293,1,1
21389,1,73
880,1,151
109,1,1
1171930,1,49
75745,8,402
118295,9,208
912487,6,762
149169,9,5331
1169091,65,458
189,1,1
1164640,6,762
75034,6,762
139192,65,20860
3750,2,314
1281,1,60
1164612,1,1
4570,1,123
3297,2,377
892361,2,314
149,1,1
244931,1,151
690,1,104
563236,4,706
401269,2,314
1164264,8,1706044
170274,2,314
20,1,2
1164564,4,14
1172371,1,1
326,1,1
178,1,1
68237,2,627
335674,7,1965294
243844,4,1006
910467,1,99
54580,2,185
3970,1,72
1168814,1,2
233166,2,314
361961,5,1957236
964375,4,14
891,1,153
430,1,10
11584,1,37
260,1,1
11162,4,183
14935,1,49
1167682,4,183
311,1,1
3050,1,1
1168427,6,1697
1169237,1,73
412826,65,1711731
1169518,1,2
481786,9,378
1168952,3,282
1171879,1,1
133745,2,455
344201,1,1
23063,4,3193
72768,8,22427
476499,9,8496
1171326,3,282
1171470,9,5331
165300,9,378
1164261,8,798
27,1,2
21771,2,650
246792,1,158
98670,65,1951986
1167912,1,95
1168500,8,3296
38466,3,467
1173107,1,37
138441,1,1
1656,2,314
1163311,1,2
1168833,1,99
1175627,2,314
1012466,9,1017
1164708,1,72
1173644,2,916
1163492,8,2583
26091,4,1517767
37557,2,280
511030,1,10
73295,1,1
2220,9,1515864
4196,2,761
1170419,1,1
1358,1,49
1012455,9,1017
1172319,1,119
70,1,2
542,1,61
210,1,1
1171202,7,1965294
1173288,1,1
861296,2,1057
476435,9,8496
14625,1,73
1168187,65,1951986
149148,9,5331
94535,7,1965294
23113,1,2
65031,4,183
7234,1,72
98122,3,282
107203,2,627
894,1,153
1173029,1,1
499490,1,1
16013,2,292
545006,1,1
245171,1,151
24959,2,280
136716,9,8496
1168568,3,649
1168493,1,1
929073,2,223
1163166,9,1661
1172233,8,402
266,1,1
408480,65,635
1174778,8,3296
18791,1,2
24137,4,183
27625,4,3193
2,1,1
245340,1,99
13272,4,1517767
318149,65,635
315314,4,536
291360,1,1
89277,1,1
9545,65,1964189
11944,2,223
1173756,9,208
113921,2,761
31304,7,21032
245144,2,223
96782,1,119
11255,1,2
1292,1,49
86,1,1
1012444,9,1017
149154,9,5331
4775,1,95
489784,9,1708303
97507,3,282
89978,3,2179
1170641,1,1
16620,2,650
1163479,1,2
38,1,2
1172969,1,99
2918,3,244
5481,9,208
1164312,8,1515615
536967,9,5331
11811,4,536
1326,2,223
19305,1,73
171190,2,628
1388,8,798
109855,65,20860
3624,2,292
72042,5,1957236
544252,1,1
343718,65,458
14937,1,73
40583,2,185
238,1,1
672,1,99
427591,1,1
30613,7,1965294
487440,9,378
1012437,9,1017
11227,1,95
233152,1,104
400521,2,223
83723,1,95
32093,3,282
1088018,9,1515864
797821,4,183
81,1,2
5525,65,4183
6168,4,183
10973,2,314
1172753,9,1515864
1169101,2,314
1169230,1,2
96808,1,2
17155,1,119
652,1,95
45960,6,762
1173670,65,1711731
1171117,1,2
2659,1,151
126961,2,314
1175868,65,458
19537,4,1517767
3932,1,151
271,1,1
244067,1,2
408508,65,635
1166483,1,2
7539,1,158
6114,2,650
304,1,1
31224,2,1057
23942,2,314
1095,1,60
597292,2,628
1166550,7,1965294
1883,4,183
333,1,1
579048,1,123
1173465,8,2583
580993,1,1
167685,4,183
19690,2,761
660016,3,282
127423,6,762
6982,2,377
505079,1,151
26914,65,635
416,1,37
23677,2,292
789,1,123
53526,7,1969977
282,1,1
1166381,4,1517767
24349,2,1057
1164398,4,183
37253,6,1907662
619533,1,1
38309,4,730
1168343,1,2
55047,3,282
180714,9,208
253721,65,219
1064196,9,1708303
8300,2,650
790,1,123
94863,1,119
19047,2,314
15169,4,183
1169514,4,3193
1386,3,282
1172968,1,104
31038,1,2
244554,1,2
1169699,4,3193
1012482,9,1017
1168226,1,1
11994,4,361
39866,2,185
1064216,9,1708303
1059385,2,280
1167396,1,1
410673,65,4183
6234,2,761
3280,4,183
2753,3,244
16713,2,314
1170418,1,49
5643,3,1107
5085,2,292
198,1,1
4975,4,183
277,1,1
1169095,65,4183
4391,4,183
72367,9,378
1172237,7,1968340
32229,1,1
23100,1,1
141137,5,1957236
9093,4,183
1171900,1,1
131644,65,458
2035,1,95
283,1,1
834097,1,73
1012471,9,1017
42418,5,1957236
929317,8,22427
1163169,9,1661
338,1,1
177526,4,183
133096,1,2
3640,1,72
24963,1,1
1172248,2,314
915648,6,762
699,1,104
5632,2,628
1168268,1,60
242291,1,73
549899,1,2
48441,3,282
549835,1,2
1164291,6,762
549847,1,1
1173237,1,1
315327,1,1
18745,9,378
136705,9,8496
25282,2,314
126822,2,444
1176143,5,1957236
294,1,1
350856,7,1965294
25696,2,1057
903452,9,378
1172324,1,2
18786,2,280
149168,9,5331
832454,1,153
7948,1,1
240939,1,1
165323,9,378
1175603,2,377
351417,5,1957236
35659,2,377
1166546,4,183
55750,1,1
482,1,49
25075,4,536
924298,1,99
724302,1,73
196528,2,223
40156,6,762
7015,4,3193
94620,1,2
19139,1,119
160,1,1
2362,1,151
1169822,2,314
550149,2,280
1170902,1,1
531,1,60
45373,2,185
1163497,8,2583
6391,1,2
18446,2,223
1167723,4,14
1641,1,61
1172947,5,1957236
1168902,1,151
1174318,2,1057
118,1,1
1166556,7,1965294
169840,1,95
1169762,7,1965294
9821,2,292
9210,1,49
1173108,1,2
329827,65,458
1169881,7,21032
1175626,7,1965294
135843,7,1965294
171,1,1
1171813,1,61
1064209,9,1708303
345,1,1
6610,4,183
165,1,1
747070,3,282
1171340,1,1
176204,2,650
11562,1,2
235,1,1
104293,65,1951986
1175063,2,314
11443,4,361
345048,1,1
1169525,4,14
243784,2,314
1172936,1,1
34004,2,314
176681,2,627
1095042,8,3296
149145,9,5331
127703,65,1711731
18973,2,314
105043,9,5331
182150,2,314
56157,1,1
476332,9,8496
32889,4,205
1168382,65,458
886,1,151
1172884,1,2
1169188,4,906
583617,2,650
663,1,99
1175494,1,1
1114264,6,1697
10354,1,49
473716,9,1017
1172229,8,6963
17216,1,60
6864,4,1517767
18346,2,314
1355,2,650
44286,2,1057
92,1,1
180733,9,208
6775,2,280
120900,1,1
677,1,99
23105,1,1
636168,1,1
1172083,2,314
1164522,6,762
1892,2,314
196217,1,60
206024,65,4183
1088023,9,1515864
594,1,73
1172828,1,1
547779,2,552
1167318,1,99
573,1,72
86129,9,378
140744,9,5331
68844,3,282
244514,1,49
2372,1,72
5477,1,153
1088042,9,1515864
1154294,4,14
520,1,60
240592,1,1
1170566,1,123
244722,1,61
125,1,1
133577,6,762
14950,2,223
128731,7,3631
382954,65,458
1173442,65,1951986
7866,4,183
1169725,2,280
1174965,2,314
701661,4,906
901,1,153
3502,2,314
536147,1,1
9871,2,314
478060,9,5331
1175824,1,99
18,1,2
1167800,1,1
2057,1,99
1164482,3,467
9271,1,61
1173554,65,20860
1071778,1,1
1171089,4,706
9468,4,14
15339,1,119
87160,6,762
66900,1,1
1164190,1,1
18801,4,183
170412,1,49
1169301,9,5331
9726,65,458
427,1,10
261,1,1
696,1,104
471521,9,1515864
4337,1,1
396111,1,158
16652,1,10
2326,2,280
1164267,8,798
163676,9,378
26868,2,280
233673,1,99
1169334,1,2
1173431,65,1951986
101,1,1
165309,9,378
1175386,1,1
565227,1,73
247,1,1
319,1,1
94444,1,1
8729,1,104
1168617,5,1957236
1170572,4,183
575666,1,1
2050,1,10
473650,9,1017
258,1,1
270757,7,1965294
37231,2,185
105197,7,1965294
1163544,2,314
4968,4,183
194,1,1
793475,1,1
964367,1,1
1088045,9,1515864
127807,1,151
302245,65,458
625466,1,10
659154,3,282
149161,9,5331
1169764,6,762
244078,1,60
56154,1,49
20623,2,916
131379,2,444
154,1,1
772147,2,314
570,1,72
17622,2,314
215,1,1
11181,4,7279
41679,2,314
3924,1,99
384338,65,635
17462,1,2
2248,2,650
9810,1,99
1163252,1,1
1175583,1,2
52009,4,906
1172981,2,377
1164518,8,6963
220,1,1
1088034,9,1515864
244626,1,95
1172232,8,3296
38693,8,2583
18115,2,314
2187,2,280
1174329,1,37
348994,7,1965294
1166868,4,3193
1166309,1,158
913426,5,1957236
1166589,7,3631
582474,2,650
18435,1,49
183,1,1
30,1,2
659162,1,73
168173,2,916
20890,65,1951986
1168446,2,314
167672,1,104
1173538,65,1951986
6853,2,552
7,1,2
4528,1,72
6768,1,61
6746,4,284
4698,1,119
535,1,60
893239,1,1
1168293,4,536
1175241,65,635
3543,1,2
143,1,1
141863,1,60
4449,2,1057
913408,5,1957236
97,1,1
18672,1,10
155057,65,458
1016022,8,402
576452,1,60
331,1,1
31049,1,151
1172736,6,762
8243,3,375
20154,2,314
130,1,1
179,1,1
15266,1,2
218,1,1
139326,6,762
1064183,9,1708303
435,1,10
114,1,1
37605,4,730
923212,1,2
18628,2,1057
1170638,65,635
23472,4,284
27093,9,378
875,1,151
6943,2,223
1012476,9,1017
15708,2,314
1088031,9,1515864
102408,6,762
1168872,7,1965294
1171753,1,1
136266,4,173
61705,2,185
16559,1,61
245594,2,650
545451,2,314
2165,2,552
1174918,2,1057
95498,1,1
29971,2,650
544114,1,1
21246,4,183
1105676,1,1
75402,2,627
1168468,2,1057
222,1,1
1064205,9,1708303
1087873,4,173
105239,6,762
909533,1,1
75860,1,1
378166,65,1951986
1174307,65,1951986
57158,1,2
7926,1,1
251,1,1
882,1,151
103204,9,5331
1168850,2,552
1169993,1,99
2529,1,1
245612,1,151
10003,1,158
473631,9,1017
285694,65,635
171226,1,1
26637,4,730
207,1,1
29629,2,292
78041,8,798
482813,9,378
353448,5,1957236
1168731,1,72
12936,1,153
900471,2,280
1076894,6,762
66341,9,1515864
5868,1,61
288,1,1
2125,1,61
555637,1,1
897,1,153
1169532,1,1
1164342,4,1517767
102558,7,1965294
129,1,1
1172963,1,1
89523,2,185
1167203,2,314
1116,2,280
406122,65,458
29,1,2
214271,7,1965294
569,1,72
6128,4,1006
93338,1,99
471,1,49
30454,2,280
1170443,2,314
719767,1,1
544311,1,1
1169682,1,60
1088027,9,1515864
41,1,2
348554,65,635
180722,9,208
299,1,1
101759,2,627
911,1,158
244547,4,284
590340,1,60
64755,6,762
10252,1,10
130727,9,208
137529,6,1697
233160,2,314
1170413,4,3193
524573,4,1006
196505,1,99
1167315,6,762
1175130,7,1965294
3402,4,183
165330,9,378
113637,6,762
11854,4,730
36483,2,552
1987,1,61
196477,2,314
1173545,65,21118
485,1,49
196759,2,314
240,1,1
57575,1,1
484983,9,378
1164309,8,1515878
4595,4,183
1169342,4,183
1171988,1,1
95709,1,2
168,1,1
1169267,1,49
105,1,1
1135,2,314
1167919,4,284
313806,7,1965294
23045,4,536
6099,1,1
18843,65,216
388504,65,1951986
169716,1,1
1166225,1,1
651,1,95
733,1,110
13061,2,314
409539,65,1951986
9535,1,123
763,1,119
1169819,1,123
1012469,9,1017
1168230,6,1697
84304,1,119
92516,2,761
24127,1,73
1168843,5,1957236
1174744,1,2
63,1,2
254,1,1
2716,1,95
1175992,1,1
1164386,1,73
211,1,1
782,1,123
232,1,1
150,1,1
506642,1,110
545466,2,314
1173091,2,223
41026,2,280
13607,2,314
54195,3,282
478216,9,5331
4310,1,151
1167941,7,21032
32367,2,444
1460,1,99
196435,1,1
78121,1,49
1088061,9,1515864
604092,2,314
1166996,1,49
1061,5,1957236
654,1,95
55070,7,1965294
42685,4,2131
204,1,1
21251,1,60
109368,65,21118
166067,1,104
1170457,2,1057
477756,9,5331
1038402,8,2583
5871,1,60
2495,4,183
4338,65,691
2474,2,185
69906,9,378
22242,2,377
7000,1,104
1169239,4,14
139985,1,123
342,1,1
550182,2,650
953,1,10
1130883,1,1
1164608,5,1957236
289813,2,314
240914,1,123
1168229,6,1697
136732,9,8496
7440,2,280
1064186,9,1708303
1175427,1,1
244856,1,158
460547,2,314
638832,1,1
1168241,65,691
1322,2,650
564538,1,2
323,1,1
31045,1,2
408479,65,635
298234,1,119
1172970,1,1
13487,1,73
1164313,8,3296
74,1,2
473749,9,1017
66702,1,1
15601,3,244
243,1,1
3102,1,1
1163171,9,1661
1166493,6,762
1170729,1,1
94911,1,1
1164547,7,1965294
1012432,9,1017
461498,4,183
161007,65,1951986
119389,65,635
16819,4,1517767
64863,1,1
1166488,4,1517767
305543,5,1957124
473142,9,1017
2203,4,183
3711,2,650
93061,9,378
240879,1,1
64046,9,378
226,1,1
1130904,4,906
1231,2,314
408505,65,635
557206,2,650
1214,1,99
700,1,104
8093,4,183
1170477,7,1965294
15995,2,292
1168292,1,1
1168246,5,2000911
2602,2,223
191792,7,1965294
1171903,65,458
21202,2,314
1175503,1,95
65359,1,1
1169981,7,1965294
1173072,1,2
305,1,1
1173269,4,14
105792,1,95
196446,1,2
396046,1,123
3085,2,280
179560,2,314
24969,1,2
28584,9,1515864
197358,1,10
1168922,1,2
1164189,6,762
1171056,2,314
289670,1,151
24879,2,1057
917828,5,1941483
152894,9,378
134252,65,1964189
1050009,1,61
12463,1,95
137476,9,208
1166413,5,1966400
1170634,65,219
62743,6,762
1173040,1,2
492684,1,1
2102,1,2
21010,2,280
544228,1,1
1164205,8,3296
132901,65,4183
136713,9,8496
1012458,9,1017
1171067,1,60
960,1,2
12007,1,1
2984,2,314
915495,4,183
241672,65,4183
21759,2,185
1173078,2,314
16963,1,37
85,1,2
19704,2,761
89499,7,1965294
1171123,1,119
1174805,4,183
905815,6,762
170409,2,280
7202,2,280
976574,9,378
584,1,73
218209,65,458
1173330,7,3631
74243,2,761
1012443,9,1017
2865,1,95
86846,1,1
3406,1,158
654558,1,73
337267,4,14
141767,2,223
643,1,95
10387,1,151
1163511,8,2583
33120,2,377
31053,1,151
3040,4,183
1173435,65,263
316,1,1
24254,4,3193
94635,1,49
1088037,9,1515864
70629,2,761
1173053,1,2
915,1,158
1168260,7,1965294
1172849,1,1
1088020,9,1515864
6698,1,123
167455,1,123
24142,1,72
1032,2,185
12650,1,37
24131,1,73
196483,2,314
244708,1,2
1169117,65,458
9694,4,183
1167468,1,104
1164631,1,1
1012460,9,1017
22924,9,378
195366,6,1697
1173102,7,1968340
136683,7,1969977
897120,3,282
566,1,72
19311,2,223
61472,3,282
61756,3,282
43364,2,185
12389,1,60
78116,1,1
774,1,123
471807,9,1515864
6280,1,95
19488,4,14
1174998,1,60
1118284,7,1967003
1166311,1,60
1012465,9,1017
1175700,2,627
5439,2,292
1166499,4,183
34547,4,205
777896,1,99
82723,3,467
10868,4,284
242295,4,284
413476,65,219
573617,1,1
1173020,1,1
177558,2,314
196472,2,280
114732,9,8496
360275,65,1951986
396053,1,123
469941,9,1661
334,1,1
131,1,1
13755,1,95
16645,1,49
274399,7,1965294
311873,1,95
67617,3,392
93347,1,2
726,1,110
786,1,123
19351,4,1517767
46475,7,1965294
8496,2,314
832465,1,10
24543,1,61
1163165,9,1661
1168451,65,21118
1172771,1,2
22375,1,153
19213,2,627
53884,65,1951986
614571,3,282
229,1,1
15580,1,72
936400,65,1951986
518171,1,1
1085645,1,1
315315,4,183
182098,2,292
2427,1,2
100440,6,1907662
101953,3,282
12802,1,61
105008,1,123
16093,2,650
1174731,2,1057
1129228,8,2583
24153,1,72
196713,2,314
20295,1,119
1168364,65,458
548539,1,1
240588,4,536
31027,1,1
1064202,9,1708303
44697,7,1965294
2146,4,1517767
693,1,104
200,1,1
10434,2,1057
327,1,1
669,1,99
779,1,123
6413,2,377
1164688,1,2
560967,1,2
23068,4,3193
1012436,9,1017
115769,7,1965294
18789,2,292
1166549,1,1
1125760,8,2583
1164339,2,1057
118878,7,1965294
1171093,4,3193
1168304,65,635
1164573,4,183
473732,9,1017
1413,1,10
11837,2,314
222669,7,1968340
4697,1,123
1005048,4,906
37718,2,377
1741,4,536
32222,1,2
2622,1,2
6340,9,1515864
142336,2,223
12029,1,61
